Loads,data_time,PDem,QDem,ZIP_P_P,ZIP_P_I,ZIP_P_Z,ZIP_Q_P,ZIP_Q_I,ZIP_Q_Z
LOAD14,760,235,-5.5704,0.65702,0.22519,0.11779,1.3737,-0.78291,0.40925
LOAD14,770,355,146.288,0.70535,0.18287,0.11177,0.54844,-0.90434,1.3559
LOAD14,780,2503,146.288,0.042349,0.017667,0.93998,0.54844,-0.90434,1.3559
LOAD14,790,2657,143.5543,0.095709,0.018811,0.88548,0.54542,-0.87671,1.3313
LOAD14,800,356,143.5543,0.7059,0.18885,0.10525,0.54542,-0.87671,1.3313
LOAD14,810,266,-21.9725,0.58947,0.3159,0.094624,0.67244,0.27411,0.053453
LOAD14,820,260,-19.2388,0.60192,0.30104,0.097038,0.7123,0.21403,0.073677
LOAD14,830,2458,-26.8173,0.077624,0.034186,0.88819,1.7976,-1.4629,0.66528
LOAD14,840,605,10.7531,0.51051,0.32554,0.16395,1.9731,-1.5489,0.57578
LOAD14,850,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,860,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,870,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,880,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,890,386,149.0217,0.63642,0.2194,0.14417,0.55157,-0.93295,1.3814
LOAD14,900,446,149.0217,0.53466,0.28271,0.18262,0.55157,-0.93295,1.3814
LOAD14,910,500,159.9368,0.67182,0.21738,0.1108,0.70964,-0.89276,1.1831
LOAD14,920,671,144.9016,0.70873,0.2092,0.082072,0.68472,-0.7737,1.089
LOAD14,930,503,144.9016,0.67825,0.23791,0.083837,0.68472,-0.7737,1.089
LOAD14,940,517,-9.6905,0.74402,0.20605,0.049923,1.1447,-0.32914,0.18439
LOAD14,950,595,-4.2232,0.62733,0.26405,0.10862,1.2289,-0.44418,0.21528
LOAD14,960,449,22.2024,0.50414,0.30274,0.19312,2.1781,-1.7418,0.5637
LOAD14,970,291,-2.8368,0.50399,0.30907,0.18694,2.0058,-1.7358,0.72997
LOAD14,980,437,-2.8368,0.6492,0.21844,0.13236,2.0058,-1.7358,0.72997
LOAD14,990,617,174.3314,0.63355,0.22214,0.14431,0.54577,-0.92975,1.384
LOAD14,1000,622,174.3314,0.62749,0.2259,0.14661,0.54577,-0.92975,1.384
LOAD14,1010,831,285.6402,0.59055,0.28634,0.1231,0.51218,-0.74173,1.2296
LOAD14,1020,746,108.4721,0.49886,0.35107,0.15007,0.51414,-0.59022,1.0761
LOAD14,1030,720,111.2057,0.51979,0.33658,0.14363,0.51618,-0.60882,1.0926
LOAD14,1040,708,105.2828,0.53376,0.33555,0.13069,0.51185,-0.56916,1.0573
LOAD14,1050,582,119.4068,0.66624,0.24443,0.08933,0.52263,-0.66791,1.1453
LOAD14,1060,284,-32.4516,0.55827,0.36148,0.080246,0.5791,0.4148,0.0060953
LOAD14,1070,2532,-32.4516,0.00084913,0.059621,0.93953,0.5791,0.4148,0.0060953
LOAD14,1080,206,-32.4516,0.010437,0.73282,0.25675,0.5791,0.4148,0.0060953
LOAD14,1090,212,-35.1853,0.011557,0.73925,0.2492,0.56352,0.43829,-0.0018098
LOAD14,1100,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,1110,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,1120,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,1130,135,151.7553,0.80741,0.088889,0.1037,0.5548,-0.96257,1.4078
LOAD14,1140,135,151.7553,0.80741,0.088889,0.1037,0.5548,-0.96257,1.4078
LOAD14,1150,135,151.7553,0.80741,0.088889,0.1037,0.5548,-0.96257,1.4078
LOAD14,1160,135,151.7553,0.80741,0.088889,0.1037,0.5548,-0.96257,1.4078
LOAD14,1170,135,151.7553,0.80741,0.088889,0.1037,0.5548,-0.96257,1.4078
LOAD14,1180,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,1190,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,1200,15,-0.10308,0.86667,0,0.13333,4.7887,-5.9307,2.142
LOAD14,1210,67,-0.10308,0.1009,0.53552,0.36358,4.7887,-5.9307,2.142
LOAD14,1220,212,-3.2924,0.68448,0.20094,0.11458,1.8504,-1.5015,0.65113
LOAD14,1230,239,-13.9793,0.29837,0.43808,0.26356,5.5774,-7.2846,2.7072
LOAD14,1240,555,-1.936,0.57128,0.27676,0.15196,3.7464,-4.3172,1.5707
LOAD14,1250,634,155.7646,0.58685,0.2612,0.15196,1.4101,-1.8077,1.3975
LOAD14,1260,562,155.7646,0.6774,0.20626,0.11633,1.4101,-1.8077,1.3975
LOAD14,1270,514,150.2973,0.75584,0.16739,0.07677,1.3848,-1.7459,1.3611
LOAD14,1280,403,308.5879,0.61911,0.24824,0.13266,0.61645,-0.98442,1.368
LOAD14,1290,534,311.7772,0.725,0.17476,0.10024,0.61871,-1.0001,1.3814
LOAD14,1300,414,159.9188,0.70326,0.19643,0.10031,0.70297,-1.07,1.367
LOAD14,1310,706,154.4514,0.36565,0.40516,0.22919,0.69393,-1.0211,1.3272
LOAD14,1320,2871,17.5873,0.098276,0.095549,0.80618,2.1776,-1.8395,0.66196
LOAD14,1330,803,17.5873,0.33792,0.41895,0.24313,2.1776,-1.8395,0.66196
LOAD14,1340,667,17.5873,0.4527,0.24058,0.30672,2.1776,-1.8395,0.66196
LOAD14,1350,584,-31.3734,0.27654,0.35527,0.36818,1.5998,-1.159,0.55922
LOAD14,1360,647,-19.9831,0.48756,0.2196,0.29284,2.2517,-2.1604,0.90868
LOAD14,1370,887,163.9784,0.6243,0.16076,0.21495,0.93007,-1.1037,1.1736
LOAD14,1380,150,144.9211,0.73167,0.176,0.092333,0.54692,-0.89041,1.3435
LOAD14,1390,150,144.9211,0.73167,0.176,0.092333,0.54692,-0.89041,1.3435
LOAD14,1400,150,144.9211,0.73167,0.176,0.092333,0.54692,-0.89041,1.3435
LOAD14,1410,150,144.9211,0.73167,0.176,0.092333,0.54692,-0.89041,1.3435
LOAD14,1420,30,-6.9373,0.45833,0.48,0.061667,1.2111,-0.53793,0.32679
LOAD14,1430,30,-6.9373,0.45833,0.48,0.061667,1.2111,-0.53793,0.32679
LOAD14,1440,30,-6.9373,0.45833,0.48,0.061667,1.2111,-0.53793,0.32679
LOAD15,10,436,-31.2239,0.5092,0.33963,0.15117,2.7622,-2.9565,1.1943
LOAD15,20,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,30,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,40,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,50,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,60,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,70,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,80,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,90,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,100,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,110,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,120,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,130,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,140,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,150,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,160,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,170,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,180,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,190,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,200,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,210,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,220,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,230,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,240,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,250,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,260,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,270,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,280,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,290,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,300,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,310,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,320,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,330,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,340,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,350,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,360,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,370,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,380,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,390,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,400,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,410,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,420,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,430,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,440,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,450,16,-1.6018,0.9375,0,0.0625,6.6231,-8.8742,3.251
LOAD15,460,16,-1.6018,0.9375,0,0.0625,6.6231,-8.8742,3.251
LOAD15,470,196,226.1858,0.81122,0.091837,0.096939,0.56592,-0.98286,1.4169
LOAD15,480,202,223.4522,0.78861,0.11762,0.093762,0.56362,-0.96273,1.3991
LOAD15,490,202,223.4522,0.78861,0.11762,0.093762,0.56362,-0.96273,1.3991
LOAD15,500,285,217.0663,0.77193,0.12368,0.10439,0.82096,-1.3223,1.5014
LOAD15,510,1625,190.6408,0.13717,0.055957,0.80687,0.77606,-1.118,1.3419
LOAD15,520,203,-37.1469,0.36502,0.49522,0.13975,2.3858,-2.3766,0.99071
LOAD15,530,215,-24.258,0.78698,0.12837,0.084651,7.1968,-9.7946,3.5978
LOAD15,540,2138,-13.455,0.034172,0.019476,0.94635,5.8079,-7.6502,2.8423
LOAD15,550,2138,-13.455,0.034172,0.019476,0.94635,5.8079,-7.6502,2.8423
LOAD15,560,1029,393.8635,1.0526,-0.50627,0.45363,1.0475,-1.6196,1.5721
LOAD15,570,116,43.9596,1.0948,-0.53448,0.43966,1.143,-1.7584,1.6155
LOAD15,580,116,43.9596,1.0948,-0.53448,0.43966,1.143,-1.7584,1.6155
LOAD15,590,116,43.9596,1.0948,-0.53448,0.43966,1.143,-1.7584,1.6155
LOAD15,600,316,135.0823,1.1108,-0.58861,0.47785,0.97687,-1.5428,1.5659
LOAD15,610,316,135.0823,1.1108,-0.58861,0.47785,0.97687,-1.5428,1.5659
LOAD15,620,66,-8.7264,0.98485,0,0.015152,7.1071,-9.6508,3.5436
LOAD15,630,16,-1.6018,0.9375,0,0.0625,6.6231,-8.8742,3.251
LOAD15,640,16,-1.6018,0.9375,0,0.0625,6.6231,-8.8742,3.251
LOAD15,650,16,-1.6018,0.9375,0,0.0625,6.6231,-8.8742,3.251
LOAD15,660,196,226.1858,0.81122,0.091837,0.096939,0.56592,-0.98286,1.4169
LOAD15,670,317,226.1858,0.50158,0.056782,0.44164,0.56592,-0.98286,1.4169
LOAD15,680,317,226.1858,0.50158,0.056782,0.44164,0.56592,-0.98286,1.4169
LOAD15,690,412,212.6491,0.6165,0.043689,0.33981,0.93762,-1.4776,1.54
LOAD15,700,418,209.9154,0.60837,0.056842,0.33478,0.93131,-1.4531,1.5218
LOAD15,710,2168,-4.3355,0.0056734,0.010613,0.98371,3.0889,-3.4459,1.357
LOAD15,720,1068,405.7167,0.95534,-0.50093,0.54559,0.91563,-1.4535,1.5379
LOAD15,730,1068,405.7167,0.95534,-0.50093,0.54559,0.91563,-1.4535,1.5379
LOAD15,740,243,41.2259,0.52387,-0.23144,0.70757,1.101,-1.6235,1.5224
LOAD15,750,164,41.2259,0.74549,-0.16622,0.42073,1.101,-1.6235,1.5224
LOAD15,760,240,-29.4141,0.77608,0.14475,0.079167,6.5772,-8.8397,3.2625
LOAD15,770,198,-29.4141,0.96616,0.029091,0.0047475,6.5772,-8.8397,3.2625
LOAD15,780,2162,-15.8773,0.058881,0.010643,0.93048,6.0212,-7.98,2.9588
LOAD15,790,1062,394.1748,1.069,-0.50376,0.43474,1.0871,-1.6816,1.5945
LOAD15,800,1062,394.1748,1.069,-0.50376,0.43474,1.0871,-1.6816,1.5945
LOAD15,810,262,29.684,0.91336,-0.14882,0.23546,2.2468,-3.162,1.9152
LOAD15,820,262,29.684,0.91336,-0.14882,0.23546,2.2468,-3.162,1.9152
LOAD15,830,2634,41.2259,0.05896,-0.0082536,0.94929,1.101,-1.6235,1.5224
LOAD15,840,726,337.0561,0.90055,-0.16273,0.26218,0.99072,-1.5268,1.5361
LOAD15,850,432,197.8036,0.77153,0.13486,0.093611,1.2276,-1.8483,1.6207
LOAD15,860,429,194.6143,0.78054,0.13538,0.084079,1.2172,-1.8168,1.5997
LOAD15,870,493,204.9282,0.57708,0.10418,0.31874,1.0568,-1.6204,1.5637
LOAD15,880,453,204.9282,0.63863,0.05245,0.30892,1.0568,-1.6204,1.5637
LOAD15,890,2573,-22.8595,0.055538,0.007602,0.93686,6.3885,-8.5479,3.1594
LOAD15,900,143,-4.3355,0.10699,0.04028,0.85273,3.0889,-3.4459,1.357
LOAD15,910,149,-7.0691,0.1047,0.077315,0.81799,2.1071,-1.938,0.8309
LOAD15,920,158,-11.1697,0.10158,0.12759,0.77082,1.4968,-1.0006,0.50383
LOAD15,930,158,-11.1697,0.10158,0.12759,0.77082,1.4968,-1.0006,0.50383
LOAD15,940,2028,868.6199,1.0708,-0.55999,0.4892,0.89794,-1.4244,1.5264
LOAD15,950,2042,862.2413,1.0638,-0.54957,0.48577,0.89419,-1.4091,1.5149
LOAD15,960,36,-10.714,0.44444,0.53333,0.022222,1.5426,-1.0709,0.52836
LOAD15,970,42,-13.4477,0.3881,0.59429,0.017619,1.3128,-0.71798,0.40522
LOAD15,980,42,-13.4477,0.3881,0.59429,0.017619,1.3128,-0.71798,0.40522
LOAD15,990,67,-13.4477,0.19851,0.63,0.17149,1.3128,-0.71798,0.40522
LOAD15,1000,67,-13.4477,0.19851,0.63,0.17149,1.3128,-0.71798,0.40522
LOAD15,1010,57,-20.2819,0.29912,0.69053,0.010351,1.0027,-0.24183,0.23909
LOAD15,1020,322,214.3399,0.46056,0.3477,0.19174,0.55632,-0.89892,1.3426
LOAD15,1030,463,207.0501,0.59201,0.27499,0.133,0.55087,-0.85124,1.3004
LOAD15,1040,798,198.2383,0.78233,0.1403,0.077368,0.97433,-1.4598,1.4854
LOAD15,1050,509,198.2383,0.57073,0.27418,0.15509,0.97433,-1.4598,1.4854
LOAD15,1060,509,198.2383,0.57073,0.27418,0.15509,0.97433,-1.4598,1.4854
LOAD15,1070,329,-29.5494,0.44529,0.36948,0.18523,4.494,-5.6271,2.1331
LOAD15,1080,189,-29.5494,0.86402,0.13206,0.0039153,4.494,-5.6271,2.1331
LOAD15,1090,126,-25.2692,0.68294,0.31238,0.0046825,2.2118,-2.1071,0.89531
LOAD15,1100,258,-11.1451,0.30798,0.14953,0.54248,4.4453,-5.5477,2.1024
LOAD15,1110,2224,-11.1451,0.020441,0.017347,0.96221,4.4453,-5.5477,2.1024
LOAD15,1120,2379,-24.8135,0.072282,0.028323,0.89939,2.2449,-2.1581,0.91323
LOAD15,1130,2339,-6.589,0.072664,0.01239,0.91495,7.0641,-9.5817,3.5176
LOAD15,1140,2370,-4.3355,0.054034,0.032127,0.91384,3.0889,-3.4459,1.357
LOAD15,1150,2256,-4.0241,0.0087589,0.031197,0.96004,6.9587,-9.4126,3.4539
LOAD15,1160,1862,-6.7578,0.010773,0.040892,0.94834,4.4775,-5.593,2.1155
LOAD15,1170,1556,-4.0241,0.012699,0.045231,0.94207,6.9587,-9.4126,3.4539
LOAD15,1180,1435,-4.0241,0.01377,0.049045,0.93718,6.9587,-9.4126,3.4539
LOAD15,1190,1015,-4.0241,0.026562,0.028552,0.94489,6.9587,-9.4126,3.4539
LOAD15,1200,58,-1.6018,0.17172,0.49966,0.32862,6.6231,-8.8742,3.251
LOAD15,1210,307,221.1986,0.72625,0.15303,0.12072,0.70785,-1.1718,1.4639
LOAD15,1220,322,214.3644,0.69475,0.19062,0.11463,0.6983,-1.118,1.4197
LOAD15,1230,322,214.3644,0.69475,0.19062,0.11463,0.6983,-1.118,1.4197
LOAD15,1240,322,214.3644,0.69475,0.19062,0.11463,0.6983,-1.118,1.4197
LOAD15,1250,447,214.3644,0.78011,0.13732,0.082573,0.6983,-1.118,1.4197
LOAD15,1260,267,-13.4232,0.7667,0.16247,0.070824,3.7786,-4.5206,1.7421
LOAD15,1270,246,-13.4232,0.27329,0.46805,0.25866,3.7786,-4.5206,1.7421
LOAD15,1280,2646,-16.1569,0.012672,0.045692,0.94164,3.2192,-3.659,1.4398
LOAD15,1290,203,-9.3227,0.16148,0.52463,0.31389,5.2013,-6.7123,2.5109
LOAD15,1300,263,-9.3227,0.097262,0.56236,0.34038,5.2013,-6.7123,2.5109
LOAD15,1310,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,1320,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,1330,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,1340,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,1350,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,1360,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,1370,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,1380,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD15,1390,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,1400,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,1410,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,1420,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,1430,236,226.1858,0.65339,0.19322,0.15339,0.56592,-0.98286,1.4169
LOAD15,1440,56,-1.6018,0.18214,0.49286,0.325,6.6231,-8.8742,3.251
LOAD16,10,2212,-95.3317,0.026266,0.10915,0.86458,0.92927,-0.12992,0.20066
LOAD16,20,2351.5,-127.8687,0.017665,0.14391,0.83842,0.69304,-0.10731,0.41427
LOAD16,30,2351.5,-127.8687,0.017665,0.14391,0.83842,0.69304,-0.10731,0.41427
LOAD16,40,1901,-1.6705,0.011047,0,0.98895,6.0041,-7.8808,2.8768
LOAD16,50,1901,-1.6705,0.011047,0,0.98895,6.0041,-7.8808,2.8768
LOAD16,60,1901,-1.6705,0.011047,0,0.98895,6.0041,-7.8808,2.8768
LOAD16,70,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,80,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,90,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,100,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,110,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,120,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,130,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,140,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,150,203,226.1171,0.81281,0.08867,0.098522,0.58551,-1.0058,1.4203
LOAD16,160,203,226.1171,0.81281,0.08867,0.098522,0.58551,-1.0058,1.4203
LOAD16,170,203,226.1171,0.81281,0.08867,0.098522,0.58551,-1.0058,1.4203
LOAD16,180,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,190,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,200,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,210,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,220,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,230,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,240,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,250,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,260,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,270,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,280,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,290,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,300,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,310,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,320,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,330,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,340,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,350,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,360,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,370,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,380,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,390,363,428.595,0.80716,0.093664,0.099174,0.55024,-0.96105,1.4108
LOAD16,400,363,428.595,0.80716,0.093664,0.099174,0.55024,-0.96105,1.4108
LOAD16,410,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,420,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,430,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,440,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,450,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,460,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,470,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,480,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,490,23,-1.6705,0.91304,0,0.086957,6.0041,-7.8808,2.8768
LOAD16,500,183,200.8074,0.81421,0.087432,0.098361,0.5948,-1.0176,1.4228
LOAD16,510,330,161.5312,0.672,0.25976,0.068242,0.84294,-1.1756,1.3327
LOAD16,520,330,161.5312,0.672,0.25976,0.068242,0.84294,-1.1756,1.3327
LOAD16,530,170,-40.9467,0.55153,0.41012,0.038353,2.431,-2.4425,1.0115
LOAD16,540,170,-40.9467,0.55153,0.41012,0.038353,2.431,-2.4425,1.0115
LOAD16,550,220,-40.9467,0.39891,0.47373,0.12736,2.431,-2.4425,1.0115
LOAD16,560,205,-6.3991,0.077366,0.57337,0.34927,4.3697,-5.4069,2.0372
LOAD16,570,173,-9.1328,0.11977,0.56116,0.31908,3.3417,-3.8297,1.4879
LOAD16,580,411,-74.2068,0.019465,0.4227,0.55783,0.46088,-0.5724,1.1115
LOAD16,590,352,-36.4696,0.070795,0.41983,0.50937,1.2024,-0.54718,0.34478
LOAD16,600,342,-9.1328,0.04655,0.36456,0.58889,3.3417,-3.8297,1.4879
LOAD16,610,639,130.377,0.3548,0.34044,0.30476,0.83928,-1.0372,1.198
LOAD16,620,715,413.0107,0.48643,0.19877,0.3148,0.69899,-1.1414,1.4424
LOAD16,630,703,418.4781,0.49388,0.18578,0.32034,0.70305,-1.1645,1.4614
LOAD16,640,3007,242.1114,0.11699,0.030469,0.85254,0.98316,-1.3438,1.3606
LOAD16,650,325,-17.2548,0.25169,0.22652,0.52178,5.0339,-6.4493,2.4154
LOAD16,660,236,-17.2548,0.32627,0.4289,0.24483,5.0339,-6.4493,2.4154
LOAD16,670,274,-11.7874,0.25693,0.45328,0.28978,6.9524,-9.4026,3.4501
LOAD16,680,190,-25.9115,0.45132,0.39268,0.156,3.5612,-4.1824,1.6211
LOAD16,690,133,-17.7894,0.21617,0.56098,0.22286,2.0083,-1.7838,0.77544
LOAD16,700,93,-17.7894,0.36075,0.50548,0.13376,2.0083,-1.7838,0.77544
LOAD16,710,164,-27.9064,0.6375,0.28665,0.075854,3.8115,-4.5688,1.7574
LOAD16,720,2748,163.6368,0.086154,0.025036,0.88881,0.90356,-1.2793,1.3757
LOAD16,730,5124,163.6368,0.046204,0.013427,0.94037,0.90356,-1.2793,1.3757
LOAD16,740,268,188.6955,0.87313,0.059701,0.067164,0.96496,-1.5105,1.5456
LOAD16,750,94,-11.7874,0.97872,0,0.021277,6.9524,-9.4026,3.4501
LOAD16,760,194,-11.7874,0.41237,0.35567,0.23196,6.9524,-9.4026,3.4501
LOAD16,770,218,-15.2073,0.47706,0.31651,0.20642,7.0133,-9.5003,3.4869
LOAD16,780,2869,-41.6328,0.15193,0.019407,0.82866,2.9436,-3.2332,1.2896
LOAD16,790,4399,-1.6705,0.0047738,0,0.99523,6.0041,-7.8808,2.8768
LOAD16,800,923,408.3816,1.1148,-0.60455,0.48971,0.92928,-1.4796,1.5503
LOAD16,810,1014,398.2647,1.0824,-0.53669,0.45424,1.0803,-1.6803,1.6
LOAD16,820,374,236.2518,0.88128,-0.086096,0.20481,0.90391,-1.4326,1.5287
LOAD16,830,4632.5,203.7148,0.071072,-0.0061252,0.93505,0.80272,-1.2784,1.4757
LOAD16,840,2325.5,201.7199,0.14476,0.0041174,0.85112,0.84619,-1.3364,1.4902
LOAD16,850,4246.5,913.2026,0.58605,-0.28955,0.70351,0.94497,-1.4765,1.5315
LOAD16,860,2400,164.053,0.12246,0.070975,0.80657,0.99152,-1.3347,1.3432
LOAD16,870,2360,164.053,0.12657,0.060483,0.81295,0.99152,-1.3347,1.3432
LOAD16,880,2130,-56.61,0.049155,0.058563,0.89228,2.1116,-1.9516,0.83999
